,average_act
4466,21.6666666666667
2571,20.3
7669,25.3
83,20.4212454212454
7463,22.8876678876679
2314,25.2808302808303
5545,21.0805860805861
2086,17.3
1386,18.4
2069,17.0
3272,22.8
2855,16.5
6176,19.6
1611,21.1733821733822
7273,22.1550671550672
2423,16.8070818070818
6276,20.4
1846,18.3
3667,26.2576312576313
919,18.7
4115,14.95115995116
7510,22.008547008547
4618,21.2026862026862
1275,21.3
232,19.8595848595849
7365,21.4468864468864
5887,21.7887667887668
589,20.2503052503052
3997,17.6862026862027
5439,18.980463980464
1412,18.9
1305,22.0
3050,19.5
5004,20.0
2553,21.6178266178266
7885,22.1
7436,20.5677655677656
3013,24.8
3664,13.998778998779
7127,21.7643467643468
1224,22.3
4981,22.0
7477,18.2967032967033
108,22.3260073260073
4643,23.6691086691087
7079,25.3052503052503
6203,17.7
4986,22.0
3974,15.8791208791209
3380,22.9
1674,20.2405372405372
5467,20.2747252747253
3695,24.3040293040293
3966,18.2478632478632
5022,21.0
1378,17.4
7347,22.960927960928
5701,20.7387057387057
2942,21.3
4699,23.0
7935,22.9
5592,20.9340659340659
6330,19.004884004884
4621,21.0561660561661
1779,20.7191697191697
152,19.8107448107448
205,15.4151404151404
3184,16.5
2130,17.6
4411,15.9279609279609
7051,19.1025641025641
3469,23.1
2090,20.4
7382,22.008547008547
177,17.7106227106227
5459,20.9096459096459
3359,20.9
680,20.9340659340659
953,19.6
3243,20.1
7746,21.9
7041,19.6153846153846
4124,19.2246642246642
6342,25.1098901098901
636,17.954822954823
5438,22.2039072039072
5204,22.0
1230,21.4
1956,19.4
6137,19.5
3467,21.0
6739,20.1037851037851
3818,24.4017094017094
764,19.004884004884
1479,21.959706959707
4690,16.0
7371,18.1257631257631
3259,21.2
5681,18.7851037851038
1388,19.1
669,18.2967032967033
4382,22.0818070818071
7527,22.8388278388278
5798,15.02442002442
4611,20.6654456654457
7779,19.2
1535,16.6630036630037
7927,18.2
1039,19.2
4997,24.0
30,26.7216117216117
4012,16.2454212454212
1196,20.7
2997,18.5
4309,17.8327228327228
1085,19.5
3602,24.1330891330891
5019,22.0
3893,19.4688644688645
1267,21.0
1914,21.0
1577,20.7899877899878
2046,13.9
4855,21.0
814,17.9059829059829
4262,18.2234432234432
6020,14.4
6324,22.6434676434676
6717,23.2539682539683
623,13.5103785103785
2620,19.4
7189,25.2075702075702
5442,18.1013431013431
2671,15.2
1893,18.9
5998,20.0
4471,21.6666666666667
375,21.4224664224664
981,27.5
6989,21.5445665445665
4775,16.0
5119,22.0
1515,20.3406593406593
4642,19.9328449328449
872,18.4
2704,19.8
573,17.5885225885226
7184,16.8070818070818
2369,22.5457875457875
429,21.6910866910867
2934,20.9
7653,23.3
7014,16.9291819291819
3836,22.032967032967
7001,21.1050061050061
1204,26.1
7644,23.8
1160,17.9
1483,20.8339438339438
4416,20.5189255189255
941,17.9
6055,21.3
3961,28.5042735042735
1858,17.5
6190,19.2
7502,23.962148962149
5768,22.5946275946276
3969,15.4639804639805
1384,20.2
1810,18.7
4878,22.0
378,21.0561660561661
2304,16.3675213675214
7195,19.029304029304
6503,22.1062271062271
6420,17.979242979243
1618,20.9145299145299
6966,21.6910866910867
3697,24.3772893772894
6462,20.5921855921856
259,21.5689865689866
6023,14.9
1128,20.7
3513,23.1
1393,21.1
902,20.3
7303,23.6202686202686
6536,21.1782661782662
866,20.0
5869,20.8608058608059
2623,17.7
392,21.7155067155067
6298,18.9
100,20.3235653235653
4546,18.8339438339438
3361,21.9
7123,23.0586080586081
7269,21.1538461538462
1489,20.7826617826618
1477,21.989010989011
4514,20.1282051282051
7954,21.6
2972,17.8
6181,17.2
1635,22.1062271062271
7627,21.5
5862,19.2490842490842
5758,23.4981684981685
2337,16.978021978022
3017,19.2
3045,23.3
1506,20.9047619047619
84,19.8107448107448
986,14.4
4823,22.0
1691,20.2063492063492
883,19.9
7449,20.6654456654457
4936,20.0
2243,17.6
2713,18.7
852,20.3968253968254
1899,18.6
7867,23.3
621,24.5482295482295
3716,27.8205128205128
4723,21.0
6193,17.5
5029,21.0
5812,14.3162393162393
6177,18.9
2486,21.5934065934066
400,19.029304029304
4191,16.050061050061
5914,19.957264957265
4100,21.031746031746
2551,21.4957264957265
2510,22.6678876678877
6032,16.7
732,20.2503052503052
1647,20.5457875457875
6304,25.6
280,21.3003663003663
3787,23.7912087912088
2218,18.5
7057,22.8388278388278
5272,22.0
7145,19.7863247863248
886,19.9
2906,19.3
4133,15.6349206349206
2735,26.8
6678,22.5213675213675
3207,23.4
3083,19.6
7044,19.3467643467643
4204,15.7081807081807
4630,18.4188034188034
4234,19.957264957265
6162,18.5
2610,15.5
7040,21.5201465201465
4972,24.0
3433,22.8
3336,21.2
4719,24.0
7073,16.2698412698413
3571,13.4615384615385
1986,19.7
1906,20.0
1737,20.3382173382173
238,17.5641025641026
113,18.3699633699634
7909,23.5
7724,22.4
6697,21.7887667887668
2174,19.1
3801,21.8620268620269
7906,18.8
7610,22.2
3344,20.4
690,22.1062271062271
1624,21.8571428571429
7216,20.9340659340659
4506,17.3199023199023
6932,20.5677655677656
664,24.3528693528694
7418,26.7704517704518
6864,18.8827838827839
1242,20.3
3576,21.6422466422466
699,17.979242979243
7960,18.4
452,20.8608058608059
6622,20.6898656898657
2453,23.4737484737485
3421,19.3
7000,22.6190476190476
5186,22.0
2890,21.1
1464,18.6141636141636
7308,21.1294261294261
5242,20.0
4003,14.6336996336996
1566,19.009768009768
7713,21.3
2576,23.0
567,16.978021978022
6538,20.2991452991453
6246,18.8
3424,19.4
6448,19.7374847374847
6979,20.7387057387057
4077,13.4859584859585
6977,20.1770451770452
5347,21.0
2013,19.2
3198,20.6
592,21.5689865689866
681,19.5177045177045
9,15.1050061050061
218,18.6874236874237
5696,20.6654456654457
4607,21.031746031746
2575,20.2
5450,19.2735042735043
7245,19.0781440781441
3345,21.7
3857,20.9340659340659
7780,16.9
7268,20.4945054945055
2769,18.8
6946,21.8131868131868
672,26.3064713064713
718,20.6166056166056
5726,24.6459096459096
3779,15.952380952381
7250,20.5433455433455
2596,15.3
3643,22.3992673992674
4702,23.0
4306,17.979242979243
6987,22.7411477411477
6128,18.5
263,21.2271062271062
7332,17.3199023199023
6319,16.2942612942613
4689,22.960927960928
6574,20.5921855921856
1314,20.0
3171,21.2
2083,19.4
3640,21.9108669108669
240,17.7838827838828
159,19.7619047619048
5176,23.0
7547,19.1269841269841
1233,21.0
796,19.5665445665446
5370,17.0
3618,22.8388278388278
6752,17.6617826617827
942,16.5
7357,22.2527472527473
6275,19.5
7677,24.0
3137,21.6
6754,20.1526251526252
1793,21.4102564102564
2471,26.8925518925519
6694,19.7130647130647
5249,22.0
2592,20.7
1214,22.0
802,17.026862026862
4141,21.3980463980464
3035,19.2
4326,22.4725274725275
1496,21.1831501831502
7791,22.8
4412,22.960927960928
1548,18.7997557997558
5281,24.0
6505,19.3223443223443
5600,21.8376068376068
3740,13.0708180708181
903,21.2
971,19.2
508,19.6153846153846
3300,21.8
2495,21.6422466422466
7246,17.9059829059829
1009,14.8
2202,19.9
4259,17.2954822954823
7468,22.3260073260073
4282,20.7142857142857
3484,15.4
2506,23.7423687423687
6813,14.5604395604396
1545,19.4249084249084
2210,19.2
2241,19.3
688,21.9352869352869
7693,25.1
7126,21.2515262515263
4648,22.3992673992674
4199,16.7582417582418
4206,12.6068376068376
4174,27.5274725274725
345,15.3174603174603
7373,17.4664224664225
2959,21.1
12,16.0720390720391
3263,22.6
5972,21.8131868131868
3830,23.009768009768
6309,18.7
5453,20.8363858363858
6451,19.4444444444444
3406,22.2
2010,18.9
637,19.2979242979243
7892,24.0
5178,22.0
5806,18.1501831501831
7065,23.0586080586081
5783,16.4163614163614
5338,21.0
2914,21.0
4197,26.5506715506715
7871,18.9
6524,22.985347985348
6653,16.6849816849817
3232,22.6
5476,19.9328449328449
4332,22.5946275946276
683,19.2735042735043
3128,20.6
2616,13.3
1716,19.8693528693529
4261,20.2503052503052
7968,21.7
5987,22.2771672771673
1771,20.2771672771673
3550,20.7875457875458
4655,25.4273504273504
3672,20.3235653235653
4211,16.2942612942613
6377,17.7838827838828
3567,20.4945054945055
4313,21.3736263736264
7862,22.8
4310,16.8559218559219
4601,20.1037851037851
1797,19.7985347985348
2588,16.7
4167,17.4908424908425
3620,24.4017094017094
6613,20.4456654456654
3397,22.3
3150,21.5
1395,18.0
2947,16.9
5971,20.4945054945055
2929,16.7
4298,18.2722832722833
18,18.970695970696
1211,22.4
7495,16.3919413919414
6634,19.9328449328449
4774,17.0
3682,23.009768009768
1024,17.4
2104,16.6
7651,21.8
1738,20.5921855921856
4027,16.5384615384615
6174,19.2
3965,14.1697191697192
3653,16.3431013431013
6460,18.028083028083
5368,18.0
4745,16.0
7705,21.9
4390,22.0818070818071
6550,19.8840048840049
1216,18.6
6220,16.4
7675,19.4
1285,19.2
4650,23.1807081807082
2564,20.8
5702,19.6886446886447
4238,19.2735042735043
7568,16.8
3071,21.9
141,25.8424908424908
3542,19.3223443223443
5278,24.0
7266,20.4456654456654
4488,19.957264957265
1186,22.6
1668,20.5238095238095
2599,15.3
2844,20.4
1636,20.5873015873016
1532,21.974358974359
7582,21.8
7277,17.6129426129426
3218,21.4
574,17.979242979243
7280,15.8058608058608
1252,22.4
7106,24.0842490842491
4220,20.7387057387057
4458,16.0744810744811
4221,20.8119658119658
3916,24.6947496947497
2836,20.5
6610,19.6642246642247
118,19.5665445665446
775,17.2710622710623
4965,23.0
1019,19.7
1542,20.4529914529915
1273,19.5
1013,18.5
3216,21.1
1807,20.2
4912,23.0
7516,20.8608058608059
2901,19.3
5540,20.4212454212454
2784,13.9
6619,15.0976800976801
2811,22.4
7423,20.030525030525
1030,29.6
5475,18.8827838827839
2084,21.3
1838,18.5
6437,19.1514041514042
5287,20.0
158,20.982905982906
2631,14.1
3332,25.7
4518,17.3931623931624
1367,21.4
7077,19.6642246642247
6038,16.3
3235,17.8
1430,23.3
6063,19.6
7512,21.6666666666667
5394,20.7875457875458
717,19.8595848595849
2139,17.0
2586,15.0
7182,18.3943833943834
5589,23.4249084249084
5144,21.0
1994,20.6
7694,22.4
1529,22.1990231990232
7007,22.1794871794872
4331,22.0818070818071
7739,24.7
7662,22.9
1213,20.9
5630,19.3467643467643
959,21.8
1179,26.4
6605,16.3919413919414
1360,18.0
7541,21.4957264957265
4051,15.6349206349206
5802,13.6568986568987
6842,21.7643467643468
4604,22.5213675213675
5309,23.0
4479,22.2527472527473
4232,14.95115995116
4054,16.4652014652015
2700,19.3
2684,25.0
6897,18.3943833943834
1183,26.7
7375,20.5677655677656
1373,17.2
6374,23.4004884004884
3826,23.1318681318681
4674,17.4175824175824
6018,14.6
2797,18.2
3956,22.8388278388278
2839,18.2
4258,20.6654456654457
2169,17.9
2899,19.8
4844,19.0
1974,18.1
3481,16.9
4799,20.0
1193,18.9
5747,19.957264957265
7612,19.2
4688,19.4932844932845
2061,16.6
4949,21.0
5875,20.3968253968254
5930,19.957264957265
3655,25.5250305250305
7490,22.9365079365079
4929,25.0
7868,22.1
7630,19.7
4089,16.025641025641
7981,18.5
5471,21.3492063492064
3786,18.3943833943834
3408,19.8
7761,22.1
1484,21.2295482295482
6492,20.7875457875458
2896,20.0
2450,21.5689865689866
888,21.3
3119,21.3
6059,18.2
7101,20.2991452991453
3619,20.1037851037851
5452,20.9340659340659
1875,19.6
2122,18.9
5244,22.0
465,22.1306471306471
3371,20.5
3584,22.3748473748474
3328,20.6
2454,20.1282051282051
5646,20.6654456654457
5313,21.0
5543,22.2283272283272
2568,18.2
3512,20.7
5397,14.5848595848596
7285,18.4432234432234
5132,21.0
511,21.1782661782662
1929,18.9
2706,20.5
2325,26.3308913308913
6527,25.01221001221
7884,22.8
6684,21.8131868131868
364,19.8840048840049
7647,23.4
2410,21.3003663003663
6430,20.2258852258852
6138,21.8
2566,21.9
2422,17.7106227106227
6916,17.0512820512821
3220,21.0
7054,19.9084249084249
2974,22.3
6729,22.3015873015873
1335,17.5
4926,22.0
2387,22.2771672771673
1057,15.3
6617,19.2735042735043
2417,22.5946275946276
7227,20.4456654456654
562,17.0512820512821
7903,21.8
1176,21.0
3189,20.7
4797,16.0
3280,20.6
1970,18.7
7160,20.8608058608059
5570,23.1074481074481
4753,19.0
4022,17.5641025641026
2715,17.6
3502,22.8
4824,20.0
4285,19.2002442002442
2489,23.034188034188
4817,21.0
6672,20.982905982906
204,18.5653235653236
6110,14.5
948,22.9
6889,23.034188034188
3957,20.2258852258852
1784,22.4041514041514
2292,21.0805860805861
5253,20.0
27,24.035409035409
4067,16.2210012210012
5750,22.3260073260073
1952,20.0
2606,21.2
7715,20.5
5858,23.9377289377289
687,19.981684981685
4802,23.0
992,17.7
4942,20.0
43,23.0586080586081
6077,18.6
5523,22.032967032967
6929,22.008547008547
2203,16.0
5981,17.1978021978022
5096,22.0
3023,20.7
920,20.7
6133,18.8
3902,20.9340659340659
7619,21.0
7674,22.9
7081,25.4761904761905
24,17.026862026862
1410,19.5
3395,22.6
3429,20.8
6762,20.7631257631258
1221,21.1
1415,19.1
3615,19.6153846153846
4577,18.6141636141636
4350,26.2087912087912
357,19.1025641025641
928,19.6
3611,21.4957264957265
6497,22.6923076923077
3505,19.7
5603,20.5921855921856
7340,21.3003663003663
3811,21.2515262515263
522,20.7387057387057
6923,21.6910866910867
7122,19.1758241758242
1390,20.2
2194,16.0
4280,22.0573870573871
558,18.4188034188034
3514,20.9
482,17.8815628815629
973,20.5
6227,18.5
591,21.2759462759463
3077,19.6
1341,17.9
5659,21.1538461538462
3466,21.1
4137,26.9413919413919
3400,24.3
4079,18.6385836385836
5485,20.5677655677656
3177,17.0
1198,17.6
1358,19.9
6552,20.8363858363858
5804,14.1941391941392
2990,16.9
1619,20.1184371184371
5624,24.4749694749695
7385,23.8644688644689
960,21.1
5014,20.0
1626,20.7338217338217
642,17.8327228327228
4400,18.6385836385836
7407,21.1538461538462
739,19.4200244200244
1130,23.7
3087,21.8
1497,21.6495726495726
4923,21.0
4908,23.0
173,17.7106227106227
3614,20.5677655677656
3518,22.3
753,21.984126984127
6132,15.9
2527,22.6678876678877
682,19.4444444444444
6356,18.6141636141636
3589,24.5482295482295
1145,21.9
4188,14.6092796092796
7799,19.4
4950,21.0
1524,20.5360195360195
2624,13.3
418,21.2026862026862
138,16.7826617826618
2164,17.8
7050,21.4468864468864
7271,19.029304029304
2399,23.3028083028083
3831,20.5921855921856
2870,19.6
1409,19.2
7078,20.2991452991453
2421,15.3907203907204
2728,18.8
1999,19.5
6326,15.9279609279609
1133,24.2
1853,20.2
7464,23.5470085470085
488,16.3919413919414
3521,19.5
5881,21.031746031746
7611,24.2
5823,17.6373626373626
6217,15.2
7055,22.6434676434676
517,19.3223443223443
1223,23.1
3154,19.8
4038,13.4615384615385
5310,19.0
4342,23.1562881562882
2105,17.0
5647,22.1550671550672
6839,21.7887667887668
7894,22.7
1217,20.6
6474,17.5641025641026
1048,20.4
6666,20.5921855921856
5601,21.0805860805861
4103,15.7570207570208
2609,20.0
3394,19.0
1568,20.97557997558
1983,20.6
1598,19.6446886446886
2464,21.0805860805861
3498,20.9
1828,18.3
6194,17.8
651,22.1062271062271
1722,21.1709401709402
403,20.2747252747253
613,15.7326007326007
6426,19.6886446886447
2534,21.4713064713065
4293,18.7606837606838
3603,21.7399267399267
1126,17.9
4567,21.4224664224664
583,18.8095238095238
4957,20.0
2967,18.2
7934,20.6
5121,19.0
3750,25.2808302808303
3752,21.5201465201465
3144,19.2
2154,18.5
7181,18.5409035409035
5257,20.0
3561,20.958485958486
4748,22.0
5137,24.0
415,18.4920634920635
3460,20.7
4419,19.6642246642247
5756,20.6410256410256
5031,22.0
3933,16.8803418803419
1982,19.0
3055,17.3
4209,15.7570207570208
6756,21.031746031746
784,22.5702075702076
3411,19.6
309,20.3724053724054
5809,13.8278388278388
7802,21.4
4533,23.0830280830281
5894,23.7912087912088
5835,18.8339438339438
453,23.2783882783883
5290,21.0
5561,21.6422466422466
6216,16.5
3370,20.9
2508,25.8913308913309
916,20.3
740,22.5946275946276
2446,24.4017094017094
5608,21.1294261294261
6444,18.4920634920635
1473,19.8400488400488
2268,19.0
93,23.2295482295482
6534,16.4163614163614
772,18.3699633699634
7053,20.2991452991453
5007,22.0
1629,21.8180708180708
6767,20.4700854700855
5962,23.7912087912088
2041,20.8
6419,29.4322344322344
5514,19.3711843711844
3064,23.8
5985,21.8376068376068
7282,16.5140415140415
7097,20.006105006105
2004,18.8
3402,22.8
4555,21.9352869352869
3127,20.2
5643,20.1037851037851
6301,21.6
771,18.5409035409035
1321,17.8
5362,22.0
2973,19.6
4461,18.980463980464
2904,19.4
4399,17.4420024420024
5023,21.0
990,14.3
5267,20.0
2329,22.1794871794872
2819,14.1
4501,22.5702075702076
122,14.6336996336996
5754,20.5189255189255
3081,19.3
1795,19.7521367521367
4243,18.003663003663
7262,21.7887667887668
7783,19.1
4881,22.0
7866,23.7
3439,20.7
2774,15.3
4415,18.6874236874237
5233,22.0
1312,21.0
4568,23.4004884004884
4341,22.4236874236874
4857,23.0
7678,23.4
3967,14.95115995116
1961,18.4
5629,23.5714285714286
897,20.2
7601,22.9
1764,22.2625152625153
731,19.9328449328449
4136,18.2234432234432
1747,20.4969474969475
6209,17.0
5653,22.5213675213675
834,17.3443223443223
6591,23.4004884004884
4638,24.2063492063492
4227,24.96336996337
5210,21.0
741,18.5897435897436
4656,22.008547008547
819,19.3223443223443
6811,14.2185592185592
2793,21.3
2691,19.7
1059,16.6
4000,16.7582417582418
6553,20.0549450549451
7971,19.8
6713,21.959706959707
1310,20.5
3092,16.3
4403,15.6593406593407
1855,17.8
2040,21.1
2415,23.1074481074481
7090,21.1782661782662
5905,22.9120879120879
890,20.0
5612,22.008547008547
934,16.7
2206,17.8
1333,19.7
3248,21.3
2226,19.6
704,20.8119658119658
5729,25.1098901098901
3445,23.2
7339,21.3980463980464
5424,14.7802197802198
1966,19.7
7908,22.3
6971,16.001221001221
7406,22.1550671550672
363,19.1514041514042
383,17.5152625152625
3854,21.959706959707
7180,18.4432234432234
2320,19.9328449328449
7853,22.3
5001,21.0
157,20.6654456654457
4676,18.2234432234432
6804,15.5128205128205
7294,22.3015873015873
440,21.6666666666667
2776,16.2
3130,20.8
1502,20.6239316239316
1775,21.8424908424908
4847,23.0
469,19.9328449328449
4496,21.2026862026862
4374,21.031746031746
6482,20.7142857142857
461,18.0769230769231
10,17.8522588522588
5683,22.2527472527473
4718,19.0
599,20.8852258852259
2469,23.8644688644689
1913,15.7
1111,18.5
7617,23.2
5542,18.3699633699634
868,16.9
935,17.3
7854,21.6
794,20.5433455433455
5819,19.6398046398046
2490,21.6910866910867
5231,21.0
2025,20.7
5769,22.1306471306471
1954,21.1
5185,23.0
5051,23.0
150,19.2979242979243
747,20.2258852258852
5100,21.0
6418,16.9291819291819
3173,22.9
6107,16.1
3862,23.034188034188
3461,19.3
970,19.5
1878,18.2
6984,23.1074481074481
180,26.4529914529915
7006,18.2722832722833
3273,20.9
6850,17.4664224664225
2840,20.8
3960,16.3675213675214
7949,20.2
748,18.8095238095238
4903,18.0
6720,22.1062271062271
5767,18.5897435897436
1704,18.6190476190476
7555,19.6642246642247
2805,21.8
1114,20.2
6685,21.007326007326
543,18.5164835164835
3110,20.5
1586,21.4371184371184
6357,19.2979242979243
5752,20.982905982906
6280,19.6
2605,16.0
5727,20.2747252747253
3192,19.2
3391,20.7
6718,23.7667887667888
1967,19.9
691,24.0598290598291
89,21.8376068376068
5038,19.0
358,16.8803418803419
6900,16.3186813186813
7254,21.3980463980464
1599,18.1477411477411
2909,19.1
4891,20.0
5381,21.0
7621,20.6
2655,19.8
4351,26.5262515262515
4558,20.0793650793651
3728,23.5470085470085
5241,20.0
6279,18.8
7059,17.8815628815629
5864,20.6166056166056
2118,19.9
2468,18.2722832722833
1552,20.1892551892552
5145,22.0
560,17.2466422466422
4780,16.0
6486,20.7875457875458
5742,20.2747252747253
2252,19.8
1760,21.1440781440781
4213,16.6361416361416
7748,24.8
3813,26.1111111111111
1405,19.9
3599,17.7350427350427
2009,21.4
5605,21.3492063492064
7037,22.5213675213675
6397,20.5433455433455
5792,14.9023199023199
5877,21.007326007326
7177,20.6654456654457
4553,23.034188034188
2692,18.6
2356,26.3553113553114
4818,19.0
3074,15.8
4218,16.5628815628816
1985,18.9
7125,23.8888888888889
5224,22.0
2014,20.1
1642,20.2307692307692
3920,18.8827838827839
4599,16.8803418803419
3140,18.6
7148,17.9059829059829
2751,19.4
5399,19.2490842490842
5215,22.0
2862,16.1
2866,19.1
729,19.8107448107448
4883,24.0
6473,17.3687423687424
2247,20.9
3126,15.7
922,24.4
6796,13.6813186813187
596,20.5189255189255
37,22.7411477411477
3255,19.5
693,19.9328449328449
382,20.2014652014652
7532,22.7899877899878
7324,21.0561660561661
1093,19.0
2820,16.6
4731,23.0
6421,20.4212454212454
460,17.7350427350427
6680,19.2735042735043
6893,19.2002442002442
7938,23.5
6633,20.6410256410256
6484,22.3992673992674
5402,21.3980463980464
6895,17.0757020757021
36,23.2783882783883
3929,17.5885225885226
5720,23.1318681318681
5374,22.0
7684,22.4
4867,27.0
1241,21.4
3543,14.4139194139194
7475,20.7142857142857
1444,21.5
4624,21.3980463980464
434,22.6434676434676
2903,18.9
2214,18.5
467,20.7875457875458
5432,16.6849816849817
2794,21.4
34,20.3724053724054
455,19.2735042735043
4165,17.2466422466422
5762,22.4725274725275
2448,22.1550671550672
6898,19.2002442002442
2637,13.4
6772,16.4652014652015
5046,23.0
602,17.2222222222222
967,22.9
2591,14.8
5141,22.0
5136,22.0
5094,24.0
5229,18.0
5961,24.035409035409
7483,18.8095238095238
1461,14.7411477411477
5070,22.0
4269,17.2222222222222
2312,25.4761904761905
7714,21.8
7643,23.0
6102,18.3
2183,19.6
2437,18.5897435897436
6270,19.0
4025,16.5140415140415
4763,17.0
4078,20.5921855921856
4196,16.025641025641
6994,20.2258852258852
1614,20.4969474969475
6814,16.0989010989011
17,18.3137973137973
327,20.6166056166056
235,19.3711843711844
5076,20.0
6313,23.4981684981685
3257,21.4
1547,18.997557997558
3320,14.8
6528,22.008547008547
761,16.2454212454212
767,20.1037851037851
759,17.6617826617827
6154,23.3
949,17.7
5294,20.0
3458,22.0
3464,19.4
7560,21.8
4434,20.3235653235653
3234,20.5
5056,22.0
3923,18.5164835164835
1757,18.6874236874237
6096,18.5
1616,21.4444444444444
176,23.5225885225885
6533,16.978021978022
42,20.006105006105
3998,17.6373626373626
777,16.6361416361416
2334,16.050061050061
3570,15.7326007326007
7251,21.8620268620269
7172,19.2490842490842
3120,18.9
5566,22.0818070818071
2865,24.0
2520,21.6178266178266
6436,21.7155067155067
311,20.8119658119658
3090,19.4
4854,23.0
4769,18.0
2224,19.7
6732,18.1257631257631
1449,20.8
343,19.2735042735043
593,21.6666666666667
3170,20.8
7297,21.3980463980464
1146,20.2
2563,20.6
938,17.4
1798,22.8754578754579
1045,16.6
5886,22.2771672771673
4721,19.0
7446,24.5238095238095
3517,20.8
6092,18.3
1765,20.4481074481074
5614,21.5689865689866
5882,23.2051282051282
1317,19.6
4612,18.6385836385836
3337,20.9
436,21.3247863247863
33,22.6190476190476
4147,21.3980463980464
6899,17.2954822954823
914,21.9
6879,20.8363858363858
6438,19.9328449328449
6073,20.0
1947,19.4
4159,15.8058608058608
4256,22.9120879120879
7710,21.3
1871,17.8
1603,17.5030525030525
4046,17.1489621489621
3659,15.3174603174603
3197,20.5
4890,19.0
4088,16.7582417582418
600,22.985347985348
2192,18.0
5613,24.9145299145299
5562,20.6166056166056
6485,21.2026862026862
1833,20.1
7951,20.9
2573,19.1
1609,19.5299145299145
7124,26.9413919413919
5419,22.8144078144078
1227,18.8
7337,21.2026862026862
6120,17.5
4409,22.3992673992674
3814,20.1037851037851
2048,19.7
7716,22.6
5497,19.6398046398046
5694,19.5909645909646
3076,20.3
546,22.5213675213675
275,22.9120879120879
6170,17.2
4596,21.4713064713065
6286,17.4
662,16.5873015873016
4711,18.0
5665,21.0805860805861
7878,21.4
4392,15.8791208791209
6568,18.4432234432234
4995,24.0
2023,19.0
4288,19.4932844932845
5465,22.3015873015873
2049,20.9
3163,20.3
4749,15.0
371,21.0805860805861
7338,21.1050061050061
6200,18.6
6201,18.8
6965,19.6642246642247
7849,22.4
3757,22.4481074481074
2366,20.4212454212454
4095,15.8058608058608
555,18.9072039072039
2569,19.8
7111,20.1037851037851
74,20.9340659340659
1348,19.9
4872,21.0
5967,19.2490842490842
167,20.6166056166056
2344,13.7789987789988
7171,20.9096459096459
713,20.5677655677656
5011,18.0
3322,14.7
4475,22.9365079365079
3590,19.7619047619048
4726,25.0
6368,18.8827838827839
7834,23.5
725,18.8095238095238
1434,19.4
7069,19.2979242979243
3340,23.4
2033,17.9
4516,22.8144078144078
7071,22.1550671550672
4915,19.0
3509,23.2
5619,20.2503052503052
2652,24.7
3528,19.9
6139,19.2
7409,22.2039072039072
7052,19.4444444444444
3671,19.7130647130647
3486,13.7
2918,19.9
3729,25.2564102564103
3442,22.2
4225,17.1489621489621
7703,24.4
1199,19.7
6908,17.6617826617827
2877,19.2
1041,17.8
2037,20.4
3666,13.7301587301587
2656,20.4
7650,20.4
361,20.1770451770452
1032,17.7
1201,19.8
4807,21.0
1849,18.5
6197,20.3
2766,16.0
601,18.2722832722833
6922,22.6678876678877
2062,21.4
565,16.8803418803419
3856,23.1562881562882
4140,20.0549450549451
6383,16.953601953602
7904,23.8
2821,20.2
864,19.7
7381,15.5372405372405
7603,22.6
4031,17.7106227106227
6518,17.979242979243
6840,21.031746031746
6499,17.2466422466422
3859,21.9108669108669
3586,19.2735042735043
7914,22.3
6955,18.3699633699634
381,17.6862026862027
5356,23.0
6514,20.6654456654457
2439,23.7667887667888
6726,18.8095238095238
5197,21.0
2742,19.0
2673,18.4
3604,25.8424908424908
2815,21.0
1686,20.990231990232
6880,17.2710622710623
1088,18.7
5460,20.982905982906
4610,17.7350427350427
1354,17.6
6719,22.5213675213675
7811,19.0
7762,13.2
1503,22.7777777777778
55,20.5677655677656
2509,24.5238095238095
4333,22.0573870573871
3025,20.7
7558,20.8119658119658
312,18.3455433455433
6115,18.6
6405,19.6642246642247
6744,20.8608058608059
4566,18.8095238095238
2358,23.2051282051282
1748,19.6910866910867
1902,18.1
1339,20.3
1808,19.1
7815,22.0
3581,22.008547008547
5512,22.6190476190476
1925,19.0
1020,22.4
2095,26.2
374,21.4468864468864
566,25.7936507936508
76,22.960927960928
4050,20.1037851037851
5455,22.6923076923077
3389,21.0
3473,20.8
3613,20.7875457875458
3047,21.8
4064,15.2197802197802
6612,28.4065934065934
5816,20.982905982906
4276,16.2454212454212
26,21.031746031746
2340,14.95115995116
4507,19.8351648351648
295,23.3272283272283
1522,19.5763125763126
1345,20.1
6582,20.5433455433455
2267,20.5
952,19.3
5324,22.0
3764,23.4737484737485
908,23.3
7717,20.4
4758,15.0
4162,16.2454212454212
537,18.2234432234432
5749,23.4981684981685
5216,22.0
7476,22.4969474969475
5354,24.0
1830,20.1
5033,20.0
4639,22.9365079365079
4956,22.0
2758,21.3
423,21.1294261294261
7528,20.3724053724054
2057,20.9
5260,22.0
5075,21.0
909,22.3
169,22.5946275946276
7494,19.9084249084249
7142,16.8315018315018
4816,22.0
285,20.3235653235653
7358,19.8840048840049
208,17.7350427350427
3028,17.8
929,18.5
7025,21.959706959707
4039,15.9035409035409
2523,21.9352869352869
7817,22.2
336,21.1538461538462
6075,19.6
808,16.8070818070818
5751,22.7411477411477
7472,20.9096459096459
4072,18.2234432234432
5415,15.7326007326007
4083,15.8302808302808
3135,17.6
3153,20.4
5127,21.0
5138,21.0
3426,21.7
822,15.2686202686203
